feature,xper_value,abs_xper_value
amb1_1_B,0.027043056384153507,0.027043056384153507
income_missing_A,0.02661721722152787,0.02661721722152787
age_diff,0.02648573221072282,0.02648573221072282
career_c_B_5,0.026193098636890767,0.026193098636890767
concerts_B,0.02537384990401098,0.02537384990401098
amb3_1_B,0.025327654163254342,0.025327654163254342
tvsports_B,0.02515491912274418,0.02515491912274418
exphappy_B,0.0244272759487434,0.0244272759487434
career_c_A_7,0.02370758393461136,0.02370758393461136
museums_A,0.023628834522485466,0.023628834522485466
clubbing_A,-0.02324735157443674,0.02324735157443674
career_c_A_4,0.02295083482485772,0.02295083482485772
career_c_B_9,-0.022742396904809836,0.022742396904809836
age_B,0.02263796592909132,0.02263796592909132
yoga_B,0.022224675303229323,0.022224675303229323
art_B,-0.022066386014149297,0.022066386014149297
sinc3_1_A,-0.02143920999064553,0.02143920999064553
art_A,-0.021321698717725497,0.021321698717725497
clubbing_B,-0.02067319872397716,0.02067319872397716
imprace_A,0.02064934552353663,0.02064934552353663
museums_B,-0.020320312065927257,0.020320312065927257
abs_age_diff,0.020195246565323562,0.020195246565323562
tv_A,-0.020109275339763557,0.020109275339763557
goal_A_5,-0.020012496867501253,0.020012496867501253
field_cd_A_9,-0.01978802978261953,0.01978802978261953
imprace_B,0.018865501514797964,0.018865501514797964
career_c_A_11,-0.018523450574351258,0.018523450574351258
shar1_1_B,0.01767086441907387,0.01767086441907387
theater_B,-0.017349114803003843,0.017349114803003843
concerts_A,-0.017144957522044445,0.017144957522044445
hiking_B,-0.016895046547237405,0.016895046547237405
field_cd_B_18,-0.016848445019978644,0.016848445019978644
career_c_A_17,-0.016584049928299698,0.016584049928299698
career_c_B_10,0.016544274018215843,0.016544274018215843
field_cd_B_6,-0.016158313050426358,0.016158313050426358
amb3_1_A,-0.015915620935150806,0.015915620935150806
income_missing_B,-0.015682625351216537,0.015682625351216537
movies_A,-0.01371595622226471,0.01371595622226471
attr1_1_B,-0.013647858550290102,0.013647858550290102
field_cd_A_6,0.013589143205488076,0.013589143205488076
career_c_B_8,-0.012854701382939102,0.012854701382939102
field_cd_B_2,-0.012263417824736675,0.012263417824736675
field_cd_B_12,-0.012202020693357908,0.012202020693357908
movies_B,0.011942729983808303,0.011942729983808303
field_cd_A_NA,-0.011859517818139617,0.011859517818139617
go_out_A,0.011652191168674886,0.011652191168674886
goal_A_4,-0.011518674497537395,0.011518674497537395
field_cd_A_15,0.011206819272424918,0.011206819272424918
intel1_1_B,0.011167657512471892,0.011167657512471892
field_cd_B_16,0.010878440227805593,0.010878440227805593
gaming_B,-0.010770150967811561,0.010770150967811561
attr3_1_A,-0.01049310976318176,0.01049310976318176
hiking_A,-0.010490499173527058,0.010490499173527058
attr1_1_A,0.010453872774822461,0.010453872774822461
goal_A_6,0.010445720707964928,0.010445720707964928
music_B,-0.01039096078174082,0.01039096078174082
field_cd_A_11,0.010244151862664898,0.010244151862664898
field_cd_B_7,-0.010076046188301645,0.010076046188301645
fun1_1_B,0.010016259754636053,0.010016259754636053
music_A,-0.00983823654796666,0.00983823654796666
dining_B,-0.009721630372392959,0.009721630372392959
goal_B_3,-0.00971283137718063,0.00971283137718063
field_cd_B_8,0.009678064088552884,0.009678064088552884
career_c_B_3,-0.009575709928429384,0.009575709928429384
imprelig_B,0.009382840023140427,0.009382840023140427
amb1_1_A,0.009325253534274736,0.009325253534274736
shopping_B,-0.00931169281644241,0.00931169281644241
intel3_1_B,0.009080384827351407,0.009080384827351407
shar1_1_A,-0.009063578979481495,0.009063578979481495
field_cd_B_15,0.009048066195913555,0.009048066195913555
exercise_B,0.009017532143785664,0.009017532143785664
career_c_B_17,0.008628644178991427,0.008628644178991427
career_c_A_8,0.008584048684421107,0.008584048684421107
career_c_A_10,0.008112174850886108,0.008112174850886108
intel1_1_A,-0.007955484116686505,0.007955484116686505
shopping_A,0.007870890584214026,0.007870890584214026
field_cd_B_14,0.007811585198335711,0.007811585198335711
career_c_B_NA,0.007774128623167646,0.007774128623167646
goal_B_5,-0.007314590973019526,0.007314590973019526
goal_B_NA,0.007211016756347557,0.007211016756347557
goal_B_6,-0.00717447731788699,0.00717447731788699
field_cd_B_11,0.00713958027623773,0.00713958027623773
career_c_A_9,0.007129328494254612,0.007129328494254612
career_c_B_14,0.006728546241615603,0.006728546241615603
career_c_A_12,0.006372134462379766,0.006372134462379766
goal_A_NA,-0.00600707547520705,0.00600707547520705
field_cd_A_14,-0.005821894681782405,0.005821894681782405
fit_score,0.0058149294202468,0.0058149294202468
field_cd_A_3,0.005715158409247907,0.005715158409247907
yoga_A,0.005305731227091849,0.005305731227091849
career_c_B_7,-0.005020528115939308,0.005020528115939308
career_c_A_6,0.00485661431644055,0.00485661431644055
field_cd_A_13,-0.004840075789503012,0.004840075789503012
go_out_B,-0.004594465812026259,0.004594465812026259
reading_B,-0.0044611617522354865,0.0044611617522354865
field_cd_B_4,-0.004444680195015151,0.004444680195015151
date_B,0.004190346891901162,0.004190346891901162
tvsports_A,0.003975597567728464,0.003975597567728464
field_cd_B_13,0.0037522138653753204,0.0037522138653753204
career_c_A_5,0.003627659941944163,0.003627659941944163
career_c_B_12,0.0034193967163669305,0.0034193967163669305
income_A,-0.0031290323196411416,0.0031290323196411416
tv_B,-0.0029728245729543096,0.0029728245729543096
income_B,-0.0029662671356093335,0.0029662671356093335
sinc1_1_A,-0.002882318015703512,0.002882318015703512
field_cd_B_17,0.002859611309147215,0.002859611309147215
field_cd_A_16,0.002803402859604477,0.002803402859604477
sports_A,-0.002750933286713139,0.002750933286713139
sinc3_1_B,-0.002486355496832008,0.002486355496832008
field_cd_B_3,0.0024848288340414294,0.0024848288340414294
reading_A,-0.002284580929096019,0.002284580929096019
field_cd_A_10,-0.0021170351504795695,0.0021170351504795695
